X1,X2,X3,X4,X5,X6,X7,X8,Y
,278.28,0.0,0.0,1,Mist,mist,2016-03-07 07:00:00,6860
,275.29,0.0,0.0,20,Clouds,few clouds,2017-12-01 23:00:00,3604
,280.13,0.0,0.0,1,Clear,sky is clear,2018-09-28 04:00:00,870
,296.43,0.0,0.0,75,Clouds,broken clouds,2014-07-21 05:00:00,2952
,260.53,0.0,0.0,90,Snow,light snow,2013-12-09 01:00:00,291
,295.55,0.0,0.0,1,Rain,light rain,2017-07-09 12:00:00,4182
,272.6,0.0,0.0,90,Haze,haze,2013-02-10 16:00:00,2460
,296.82,0.0,0.0,75,Clouds,broken clouds,2016-08-29 10:00:00,4039
,271.48,0.0,0.0,1,Clear,sky is clear,2016-01-28 17:00:00,6180
,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 13:00:00,4901
,295.42,13.46,0.0,90,Thunderstorm,thunderstorm with heavy rain,2016-07-23 13:00:00,10
,284.938,0.0,0.0,76,Clouds,broken clouds,2016-10-25 12:00:00,4399
,288.6,1.01,0.0,90,Rain,proximity shower rain,2018-09-18 10:00:00,4527
,274.69,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 15:00:00,5693
,266.79,0.0,0.0,75,Clouds,broken clouds,2015-11-22 00:00:00,1421
,298.43,0.0,0.0,75,Clouds,broken clouds,2016-07-08 18:00:00,4057
,287.9,0.0,0.0,1,Clear,sky is clear,2017-05-07 13:00:00,4541
,296.15,0.0,0.0,1,Clear,sky is clear,2015-10-10 15:00:00,2938
,282.81,0.0,0.0,1,Clear,sky is clear,2014-04-06 11:00:00,3703
,291.39,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2013-05-31 00:00:00,741
,287.74,0.0,0.0,75,Mist,mist,2015-09-10 03:00:00,333
,294.02,0.0,0.0,92,Rain,light rain,2014-07-07 20:00:00,2521
,298.01,0.0,0.0,1,Rain,light rain,2015-09-16 21:00:00,2507
,282.48,0.25,0.0,0,Rain,light rain,2013-09-13 03:00:00,383
,295.45,0.25,0.0,1,Rain,light rain,2014-06-03 18:00:00,4678
,303.68,0.0,0.0,75,Clouds,broken clouds,2018-06-17 14:00:00,4192
,267.41,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 08:00:00,5600
,291.79,2.03,0.0,90,Thunderstorm,thunderstorm,2018-08-24 10:00:00,4539
,257.95,0.0,0.0,1,Clear,sky is clear,2018-02-09 05:00:00,2651
,260.55,0.0,0.0,90,Clouds,overcast clouds,2013-02-21 21:00:00,2695
,263.83,0.0,0.0,64,Snow,light snow,2013-12-22 03:00:00,323
,253.52,0.0,0.0,1,Clear,sky is clear,2014-02-25 21:00:00,2711
,266.15,0.0,0.0,20,Snow,heavy snow,2012-11-13 05:00:00,2571
,286.71,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-04-15 03:00:00,409
,275.62,0.0,0.0,1,Rain,light rain,2017-12-19 04:00:00,869
,295.54,0.51,0.0,90,Mist,mist,2016-07-23 17:00:00,5
,295.22,0.0,0.0,40,Clouds,scattered clouds,2014-04-20 14:00:00,4027
,286.88,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-04-15 04:00:00,367
,286.17,0.0,0.0,44,Clouds,scattered clouds,2013-08-04 03:00:00,438
,265.01,0.0,0.0,20,Clouds,few clouds,2014-03-08 04:00:00,433
,268.381,0.0,0.0,24,Clouds,few clouds,2017-02-16 06:00:00,5721
,274.4,0.0,0.0,90,Snow,light snow,2016-11-22 13:00:00,4459
,289.75,0.0,0.0,1,Clear,sky is clear,2017-08-30 05:00:00,3135
,285.44,0.0,0.0,1,Clear,sky is clear,2018-05-16 02:00:00,352
,276.58,0.0,0.0,90,Mist,mist,2016-02-19 09:00:00,5170
,282.75,0.0,0.0,1,Clear,sky is clear,2017-05-23 05:00:00,2913
,290.9,0.0,0.0,24,Clouds,few clouds,2014-05-07 14:00:00,5401
,283.37,0.0,0.0,20,Clouds,few clouds,2014-04-08 14:00:00,5255
,285.75,0.0,0.0,90,Mist,mist,2017-05-17 23:00:00,1328
,296.58,0.0,0.0,75,Clouds,broken clouds,2018-05-25 10:00:00,4534
,264.83,0.0,0.0,40,Clouds,scattered clouds,2014-03-22 20:00:00,2864
,281.55,0.0,0.0,75,Clouds,broken clouds,2016-03-25 17:00:00,5518
,256.94,0.0,0.0,90,Clouds,overcast clouds,2018-02-04 03:00:00,520
,286.89,0.25,0.0,75,Drizzle,light intensity drizzle,2018-09-21 05:00:00,2919
,290.88,0.0,0.0,40,Clouds,scattered clouds,2017-04-22 13:00:00,5422
,263.93,0.0,0.0,64,Snow,light snow,2013-12-22 04:00:00,272
,264.14,0.0,0.0,90,Clouds,overcast clouds,2013-12-12 21:00:00,2892
,254.96,0.0,0.0,64,Clouds,broken clouds,2014-01-21 14:00:00,5037
,264.25,0.0,0.0,64,Snow,light snow,2014-01-03 14:00:00,5302
,276.58,0.0,0.0,5,Clear,sky is clear,2018-02-14 18:00:00,4607
,287.05,0.0,0.0,20,Clouds,few clouds,2016-04-29 15:00:00,6258
,299.88,0.0,0.0,0,Clear,Sky is Clear,2013-08-26 01:00:00,406
,279.03,0.0,0.0,64,Clouds,broken clouds,2013-11-13 20:00:00,2846
,258.46,0.0,0.0,5,Clear,sky is clear,2018-01-03 16:00:00,6317
,269.15,0.0,0.0,1,Clear,sky is clear,2016-11-20 20:00:00,2070
,287.271,0.0,0.0,0,Clear,Sky is Clear,2016-10-06 13:00:00,4562
,292.31,0.0,0.0,88,Clouds,overcast clouds,2016-06-15 08:00:00,6315
,276.94,0.0,0.0,75,Clouds,broken clouds,2013-02-28 14:00:00,5709
,266.36,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 02:00:00,568
,289.79,2.1,0.0,1,Mist,mist,2016-09-09 04:00:00,851
,285.38,0.0,0.0,1,Clear,sky is clear,2013-10-10 03:00:00,335
,301.63,0.0,0.0,40,Clouds,scattered clouds,2015-07-13 14:00:00,5008
,295.21,0.0,0.0,1,Clear,sky is clear,2015-08-16 02:00:00,624
,276.0,0.0,0.0,1,Clear,sky is clear,2018-04-28 08:00:00,3737
,293.72,0.0,0.0,40,Clouds,scattered clouds,2015-07-07 15:00:00,5439
,281.8,0.0,0.0,44,Clouds,scattered clouds,2014-05-15 17:00:00,6315
,271.55,0.0,0.0,75,Clouds,broken clouds,2016-12-29 17:00:00,5196
,274.09,0.0,0.0,90,Mist,mist,2016-11-24 05:00:00,478
,274.68,0.0,0.0,90,Mist,mist,2016-12-05 11:00:00,4522
,298.87,0.0,0.0,75,Clouds,broken clouds,2018-07-04 18:00:00,2664
,285.75,0.0,0.0,90,Mist,mist,2017-12-04 15:00:00,5666
,260.39,0.0,0.0,1,Clear,sky is clear,2014-01-14 21:00:00,3595
,253.15,0.0,0.0,1,Clear,sky is clear,2018-02-05 06:00:00,4846
,291.99,0.0,0.0,75,Mist,mist,2018-06-27 05:00:00,3151
,286.5,0.51,0.0,90,Mist,mist,2014-05-12 07:00:00,6676
,288.93,0.0,0.0,1,Clear,sky is clear,2013-05-11 21:00:00,2147
,268.41,0.0,0.0,5,Clear,sky is clear,2018-03-17 09:00:00,3956
,274.93,0.51,0.0,64,Rain,light rain,2014-01-19 17:00:00,3752
,298.82,0.0,0.0,75,Clouds,broken clouds,2018-06-01 17:00:00,5983
,292.53,0.0,0.0,90,Mist,mist,2017-08-17 05:00:00,2950
,284.62,0.0,0.0,1,Clear,sky is clear,2017-05-19 15:00:00,5880
,254.38,0.0,0.0,75,Clouds,broken clouds,2013-12-15 08:00:00,1867
,263.61,0.0,0.0,75,Clouds,broken clouds,2017-12-07 12:00:00,4981
,293.02,0.0,0.0,75,Clouds,broken clouds,2017-06-16 08:00:00,5351
,297.33,0.0,0.0,32,Clouds,scattered clouds,2016-08-04 02:00:00,492
,263.37,0.0,0.0,40,Mist,mist,2018-03-07 04:00:00,921
,288.08,0.0,0.0,5,Clear,sky is clear,2017-10-04 16:00:00,6415
,270.58,0.0,0.0,1,Clear,sky is clear,2017-11-11 22:00:00,2869
,268.62,0.0,0.0,1,Clear,sky is clear,2012-12-05 19:00:00,3177
,300.42,0.0,0.0,75,Clouds,broken clouds,2016-08-28 15:00:00,4198
,276.18,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 16:00:00,5668
,278.22,0.0,0.0,90,Clouds,overcast clouds,2014-04-02 16:00:00,6641
,294.08,0.51,0.0,64,Rain,light rain,2013-09-27 11:00:00,5320
,284.66,0.44,0.0,92,Mist,mist,2014-05-19 19:00:00,2923
,277.02,0.0,0.0,75,Clouds,broken clouds,2015-11-06 21:00:00,2884
,279.32,0.51,0.0,90,Rain,light rain,2014-04-24 16:00:00,6643
,297.21,0.0,0.0,1,Clear,sky is clear,2015-08-01 10:00:00,3618
,294.79,0.0,0.0,1,Clear,sky is clear,2018-09-05 17:00:00,5938
,288.62,3.45,0.0,90,Thunderstorm,proximity thunderstorm with rain,2018-09-17 16:00:00,6354
,275.28,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 19:00:00,3493
,295.07,0.81,0.0,75,Rain,moderate rain,2015-08-06 16:00:00,6352
,274.74,0.0,0.0,90,Rain,moderate rain,2013-03-11 00:00:00,508
,265.98,0.0,0.0,75,Clouds,broken clouds,2012-12-06 08:00:00,6298
,285.24,0.0,0.0,1,Clear,sky is clear,2016-05-09 03:00:00,304
,280.68,0.0,0.0,20,Mist,mist,2017-09-07 05:00:00,3116
,284.95,0.0,0.0,90,Rain,heavy intensity rain,2017-04-25 20:00:00,2731
,279.37,0.0,0.0,90,Drizzle,light intensity drizzle,2015-12-10 10:00:00,4611
,255.94,0.0,0.0,1,Clear,sky is clear,2018-01-05 14:00:00,5315
,296.8,0.0,0.0,1,Clear,sky is clear,2013-10-08 17:00:00,6567
,296.34,0.0,0.0,90,Clouds,overcast clouds,2016-09-04 19:00:00,2888
,298.13,0.0,0.0,0,Clear,Sky is Clear,2014-06-06 19:00:00,4048
,261.8,0.0,0.0,90,Mist,mist,2016-12-17 02:00:00,354
,291.54,0.0,0.0,40,Clouds,scattered clouds,2013-06-01 00:00:00,1116
,271.81,0.0,0.0,90,Snow,heavy snow,2013-04-15 07:00:00,7082
,293.48,0.0,0.0,1,Clear,sky is clear,2016-09-08 11:00:00,4451
,295.03,5.97,0.0,64,Rain,heavy intensity rain,2013-08-07 20:00:00,3216
,284.38,0.0,0.0,75,Rain,light rain,2018-09-30 16:00:00,4283
,281.62,0.0,0.0,90,Drizzle,drizzle,2017-05-20 21:00:00,2980
,295.68,0.0,0.0,75,Clouds,broken clouds,2017-05-16 13:00:00,4753
,295.58,0.25,0.0,5,Rain,light rain,2018-09-01 22:00:00,2815
,302.03,0.0,0.0,0,Clear,Sky is Clear,2013-08-26 11:00:00,5140
,289.42,0.0,0.0,90,Rain,moderate rain,2017-09-05 17:00:00,6092
,294.68,4.38,0.0,90,Mist,mist,2015-08-06 21:00:00,3039
,277.93,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-09 03:00:00,305
,265.41,0.0,0.0,75,Mist,mist,2016-02-15 03:00:00,450
,264.35,0.0,0.0,1,Clear,sky is clear,2017-02-03 12:00:00,5157
,271.1,0.0,0.0,100,Clouds,overcast clouds,2012-12-08 21:00:00,2911
,274.01,0.0,0.0,90,Mist,mist,2017-12-11 11:00:00,4291
,256.79,0.0,0.0,75,Snow,light snow,2017-12-28 01:00:00,412
,269.2,0.0,0.0,64,Clouds,broken clouds,2013-11-11 15:00:00,5101
,261.54,0.0,0.0,5,Clear,sky is clear,2018-02-16 12:00:00,5337
,297.62,0.0,0.0,12,Clouds,few clouds,2013-06-27 22:00:00,2449
,294.07,2.16,0.0,40,Rain,moderate rain,2015-07-24 04:00:00,847
,263.62,0.0,0.0,64,Snow,light snow,2013-12-26 03:00:00,308
,272.82,0.0,0.0,90,Clouds,overcast clouds,2017-11-06 17:00:00,6175
,302.99,0.0,0.0,0,Clear,Sky is Clear,2013-08-20 16:00:00,6523
,275.08,0.0,0.0,1,Mist,mist,2015-10-22 08:00:00,5808
,284.94,0.0,0.0,90,Mist,mist,2015-11-17 18:00:00,4261
,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
,294.72,0.0,0.0,1,Clear,sky is clear,2018-08-04 03:00:00,362
,298.65,0.0,0.0,75,Clouds,broken clouds,2017-06-17 12:00:00,4624
,284.82,1.33,0.0,90,Drizzle,drizzle,2014-05-19 20:00:00,2527
,287.64,0.0,0.0,90,Clouds,overcast clouds,2013-05-22 11:00:00,4802
,272.71,0.0,0.0,90,Mist,mist,2013-01-28 17:00:00,5708
,274.58,0.0,0.0,90,Rain,light rain,2015-11-30 16:00:00,5147
,290.54,0.0,0.0,0,Clear,Sky is Clear,2016-06-17 06:00:00,5424
,294.96,0.3,0.0,1,Rain,light rain,2014-07-06 08:00:00,1449
,278.85,0.0,0.0,90,Clouds,overcast clouds,2012-11-02 00:00:00,611
,293.87,0.0,0.0,75,Clouds,broken clouds,2017-05-09 18:00:00,4462
,270.08,0.0,0.0,90,Snow,light snow,2018-01-25 19:00:00,3637
,293.88,0.0,0.0,40,Clouds,scattered clouds,2017-09-20 11:00:00,4890
,289.46,0.0,0.0,1,Clear,sky is clear,2018-04-29 13:00:00,4828
,257.48,0.0,0.0,90,Snow,light snow,2017-12-28 04:00:00,743
,292.0,0.0,0.0,88,Clouds,overcast clouds,2013-06-16 04:00:00,335
,293.01,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2017-08-18 13:00:00,5104
,292.12,0.0,0.0,40,Drizzle,light intensity drizzle,2014-07-07 23:00:00,1089
,261.61,0.0,0.0,20,Clouds,few clouds,2014-02-11 14:00:00,4747
,275.15,0.0,0.0,90,Rain,moderate rain,2016-11-30 02:00:00,274
,292.15,0.0,0.0,1,Clear,sky is clear,2017-09-08 18:00:00,5185
,285.34,0.0,0.0,1,Clear,sky is clear,2016-05-04 01:00:00,774
,289.71,0.0,0.0,0,Clear,Sky is Clear,2016-08-13 05:00:00,508
,279.37,0.0,0.0,90,Clouds,overcast clouds,2016-03-08 22:00:00,1566
,296.65,0.0,0.0,40,Clouds,scattered clouds,2017-07-07 20:00:00,3136
,278.54,0.0,0.0,75,Clouds,broken clouds,2017-03-05 09:00:00,2847
,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
,294.46,2.54,0.0,90,Thunderstorm,proximity thunderstorm,2018-09-17 14:00:00,4930
,289.29,0.0,0.0,1,Clear,sky is clear,2017-05-26 05:00:00,2612
,293.92,0.25,0.0,0,Rain,light rain,2013-06-29 02:00:00,627
,296.98,0.0,0.0,44,Clouds,scattered clouds,2014-07-13 14:00:00,4433
,295.8,0.0,0.0,32,Clouds,scattered clouds,2013-06-30 13:00:00,4306
,262.15,0.0,0.0,1,Clear,sky is clear,2018-01-02 15:00:00,5232
,289.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2016-09-09 02:00:00,277
,299.23,0.0,0.0,0,Clear,Sky is Clear,2013-08-26 09:00:00,5443
,290.51,0.0,0.0,1,Mist,mist,2018-06-28 06:00:00,5691
,265.34,0.0,0.0,1,Clear,sky is clear,2016-01-29 03:00:00,384
,301.08,0.0,0.0,40,Clouds,scattered clouds,2017-07-26 18:00:00,4716
,270.84,0.0,0.0,1,Clear,sky is clear,2016-03-25 05:00:00,2106
,271.45,1.52,0.0,90,Snow,snow,2013-12-04 10:00:00,3869
,270.01,0.0,0.0,75,Clouds,broken clouds,2017-12-19 21:00:00,2461
,290.68,0.38,0.0,90,Rain,light rain,2018-08-28 19:00:00,3406
,266.68,0.0,0.0,64,Clouds,broken clouds,2013-11-11 18:00:00,3982
,268.88,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 23:00:00,1997
,293.75,0.0,0.0,1,Clear,sky is clear,2017-07-22 08:00:00,2570
,302.24,0.0,0.0,40,Clouds,scattered clouds,2015-07-13 15:00:00,5539
,273.15,0.0,0.0,75,Clouds,broken clouds,2014-02-20 06:00:00,5621
,263.21,0.0,0.0,90,Clouds,overcast clouds,2013-01-18 20:00:00,2799
,274.52,0.0,0.0,90,Rain,light rain,2012-12-16 19:00:00,2597
,279.74,0.0,0.0,90,Drizzle,light intensity drizzle,2016-05-13 12:00:00,5454
,257.61,0.0,0.0,90,Mist,mist,2017-12-28 07:00:00,3699
,298.08,0.0,0.0,1,Clear,sky is clear,2018-08-13 22:00:00,1823
,282.22,0.0,0.0,90,Rain,light rain,2016-03-14 05:00:00,2776
,293.25,0.0,0.0,20,Clouds,few clouds,2015-07-16 06:00:00,5653
,290.03,0.51,0.0,75,Mist,mist,2014-05-08 12:00:00,5003
,296.82,0.0,0.0,1,Clear,sky is clear,2017-07-03 11:00:00,3897
,274.15,0.0,0.0,90,Snow,snow,2017-10-27 15:00:00,5644
,267.45,0.0,0.0,75,Mist,mist,2018-02-24 12:00:00,4938
,290.29,0.0,0.0,1,Clear,sky is clear,2017-05-15 04:00:00,793
,289.37,0.0,0.0,75,Clouds,broken clouds,2015-08-23 22:00:00,1613
,294.65,0.0,0.0,90,Rain,light rain,2018-07-19 14:00:00,5135
,272.48,0.0,0.0,75,Clouds,broken clouds,2013-03-25 12:00:00,4677
,284.01,0.0,0.0,75,Mist,mist,2017-02-22 14:00:00,5052
,258.52,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 14:00:00,5546
,281.65,0.0,0.0,1,Clear,sky is clear,2017-04-28 15:00:00,6137
,283.42,0.0,0.0,75,Clouds,broken clouds,2018-04-20 17:00:00,6268
,298.3,0.0,0.0,20,Clouds,few clouds,2013-06-15 18:00:00,3651
,295.28,6.47,0.0,90,Thunderstorm,thunderstorm with rain,2015-08-09 14:00:00,4171
,281.55,0.0,0.0,1,Clear,sky is clear,2016-11-06 04:00:00,243
,276.15,0.0,0.0,90,Mist,mist,2017-03-24 04:00:00,818
,282.68,0.0,0.0,90,Clouds,overcast clouds,2014-05-09 12:00:00,5315
,297.75,0.0,0.0,1,Clear,sky is clear,2017-07-11 10:00:00,4461
,277.53,0.0,0.0,40,Clouds,scattered clouds,2016-04-30 06:00:00,1442
,295.95,0.0,0.0,75,Clouds,broken clouds,2015-08-08 12:00:00,4352
,268.35,0.0,0.0,1,Clear,sky is clear,2016-11-21 03:00:00,302
,276.83,0.0,0.0,20,Clouds,few clouds,2017-02-16 18:00:00,4663
,268.51,0.0,0.0,1,Clear,sky is clear,2017-11-26 00:00:00,1386
,302.42,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-06-03 16:00:00,4480
,290.31,0.0,0.0,75,Clouds,broken clouds,2016-05-20 09:00:00,5293
,259.29,0.0,0.0,1,Clear,sky is clear,2016-02-05 00:00:00,657
,272.135,0.0,0.0,36,Clouds,scattered clouds,2017-02-19 07:00:00,1293
,285.26,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 12:00:00,5084
,257.75,0.0,0.0,90,Clouds,overcast clouds,2013-01-15 07:00:00,5916
,289.92,0.0,0.0,1,Fog,fog,2014-08-05 03:00:00,432
,253.92,0.0,0.0,1,Clear,sky is clear,2018-02-01 07:00:00,6303
,273.61,0.0,0.0,90,Mist,mist,2018-01-22 06:00:00,5109
,286.64,0.38,0.0,90,Mist,mist,2013-10-03 11:00:00,4853
,286.9,0.0,0.0,20,Clouds,few clouds,2014-04-25 20:00:00,3013
,274.82,0.0,0.0,90,Clouds,overcast clouds,2016-03-19 13:00:00,4806
,275.02,0.0,0.0,90,Mist,mist,2017-11-02 05:00:00,2914
,278.88,0.0,0.0,1,Clear,sky is clear,2016-11-13 04:00:00,377
,261.95,0.0,0.0,1,Mist,mist,2015-11-28 08:00:00,2107
,265.96,0.0,0.0,90,Snow,light snow,2016-12-11 18:00:00,2524
,274.59,0.0,0.0,90,Mist,mist,2017-01-22 08:00:00,2274
,288.17,0.0,0.0,1,Clear,sky is clear,2015-09-27 07:00:00,1503
,294.8,0.0,0.0,90,Rain,light rain,2018-06-11 15:00:00,5691
,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
,257.95,0.0,0.0,5,Clear,sky is clear,2018-02-12 20:00:00,2498
,292.08,0.0,0.0,90,Drizzle,drizzle,2018-06-19 05:00:00,3038
,272.14,0.0,0.0,64,Mist,mist,2013-11-15 08:00:00,5931
,286.99,0.0,0.0,90,Clouds,overcast clouds,2018-06-03 03:00:00,477
,288.34,0.0,0.0,1,Clear,sky is clear,2015-09-08 22:00:00,1578
,296.71,0.0,0.0,1,Clear,sky is clear,2013-05-17 21:00:00,2839
,261.94,0.0,0.0,90,Snow,light snow,2018-01-15 01:00:00,341
,292.09,0.0,0.0,1,Clear,sky is clear,2013-05-16 12:00:00,5017
,270.71,0.0,0.0,90,Clouds,overcast clouds,2017-11-07 00:00:00,560
,266.42,0.0,0.0,90,Mist,mist,2013-02-23 03:00:00,367
,268.78,0.25,0.0,75,Rain,light rain,2014-02-12 15:00:00,5822
,278.5,0.0,0.0,99,Clouds,overcast clouds,2013-03-31 21:00:00,2720
,277.01,0.0,0.0,90,Clouds,overcast clouds,2016-01-27 20:00:00,2726
,290.28,0.0,0.0,20,Mist,mist,2012-11-11 17:00:00,3636
,278.82,0.0,0.0,1,Clear,sky is clear,2015-12-05 16:00:00,5255
,281.11,0.0,0.0,90,Mist,mist,2013-04-07 16:00:00,4241
,270.15,0.0,0.0,90,Mist,mist,2016-01-08 21:00:00,2506
,276.71,0.0,0.0,90,Clouds,overcast clouds,2017-01-22 16:00:00,3843
,289.6,0.0,0.0,1,Clear,sky is clear,2016-06-30 01:00:00,446
,259.53,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 20:00:00,2471
,301.61,0.0,0.0,75,Clouds,broken clouds,2014-07-20 13:00:00,4394
,271.44,0.0,0.0,64,Mist,mist,2013-12-04 15:00:00,4409
,273.36,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 20:00:00,2736
,264.08,0.0,0.0,1,Clear,sky is clear,2017-12-12 00:00:00,548
,296.744,0.0,0.0,80,Clouds,broken clouds,2017-06-21 13:00:00,4961
,289.43,0.0,0.0,90,Rain,moderate rain,2016-08-27 06:00:00,1223
,273.76,0.0,0.0,90,Clouds,overcast clouds,2014-04-16 03:00:00,357
,285.47,0.0,0.0,0,Clear,Sky is Clear,2013-09-02 23:00:00,1064
,289.34,0.0,0.0,90,Mist,mist,2015-08-19 14:00:00,5496
,285.57,0.3,0.0,88,Drizzle,light intensity drizzle,2013-06-06 08:00:00,6219
,287.41,0.0,0.0,75,Rain,light rain,2013-05-10 03:00:00,366
,293.77,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 16:00:00,6557
,298.48,0.0,0.0,40,Clouds,scattered clouds,2018-06-23 12:00:00,5018
,284.79,0.0,0.0,90,Clouds,overcast clouds,2016-05-09 07:00:00,6876
,259.9,0.0,0.0,75,Mist,mist,2018-02-24 09:00:00,3753
,291.69,0.0,0.0,1,Clear,sky is clear,2017-07-28 02:00:00,502
,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
,281.64,0.0,0.0,1,Clear,sky is clear,2013-05-24 03:00:00,389
,279.23,0.0,0.0,90,Drizzle,drizzle,2016-03-26 19:00:00,3348
,250.69,0.0,0.0,40,Haze,haze,2013-01-22 11:00:00,4176
,272.61,0.0,0.0,90,Snow,heavy snow,2013-02-11 22:00:00,1407
,284.27,0.25,0.0,68,Rain,light rain,2013-06-07 03:00:00,372
,265.36,0.0,0.0,90,Snow,light snow,2018-01-28 04:00:00,395
,267.12,0.0,0.0,75,Clouds,broken clouds,2013-02-06 03:00:00,315
,302.04,0.0,0.0,56,Clouds,broken clouds,2013-07-07 15:00:00,4379
,267.62,0.0,0.0,1,Clear,sky is clear,2018-03-16 09:00:00,4900
,292.1,0.0,0.0,80,Rain,light rain,2013-07-30 23:00:00,1204
,291.72,0.0,0.0,75,Rain,light rain,2016-08-28 10:00:00,3853
,280.56,0.0,0.0,46,Clear,sky is clear,2012-11-05 17:00:00,6134
,268.06,0.0,0.0,90,Snow,heavy snow,2012-11-24 00:00:00,917
,274.83,0.0,0.0,90,Mist,mist,2013-03-10 22:00:00,2462
,297.6,0.0,0.0,36,Clouds,scattered clouds,2013-07-07 01:00:00,897
,294.08,9.91,0.0,90,Thunderstorm,proximity thunderstorm,2015-07-12 23:00:00,963
,296.0,0.0,0.0,75,Clouds,broken clouds,2017-08-14 18:00:00,4230
,288.02,0.0,0.0,92,Clouds,overcast clouds,2013-06-05 08:00:00,5790
,276.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 00:00:00,1159
,267.96,0.0,0.0,1,Clear,sky is clear,2018-03-17 06:00:00,1167
,291.94,0.0,0.0,90,Mist,mist,2013-05-20 20:00:00,2680
,288.42,0.0,0.0,1,Clear,sky is clear,2016-05-03 22:00:00,1708
,261.02,0.0,0.0,40,Snow,snow,2017-12-24 22:00:00,2300
,289.61,0.0,0.0,0,Clear,Sky is Clear,2016-08-08 05:00:00,2812
,267.89,0.0,0.0,20,Clouds,few clouds,2013-03-17 12:00:00,4238
,289.94,0.0,0.0,1,Clear,sky is clear,2017-04-22 12:00:00,5891
,298.86,0.0,0.0,5,Clear,sky is clear,2017-09-03 20:00:00,3118
,295.24,0.0,0.0,20,Clouds,few clouds,2014-05-31 03:00:00,452
,276.75,0.0,0.0,40,Clouds,scattered clouds,2018-04-10 20:00:00,2829
,273.65,0.0,0.0,90,Mist,mist,2015-12-15 14:00:00,5406
,268.89,0.0,0.0,1,Clear,sky is clear,2018-03-30 06:00:00,4463
,295.0,0.0,0.0,90,Rain,light rain,2017-08-27 16:00:00,4709
,290.46,0.0,0.0,75,Rain,light rain,2016-08-28 09:00:00,3444
,280.686,0.0,0.0,64,Clouds,broken clouds,2016-10-27 21:00:00,2492
,292.09,6.89,0.0,44,Mist,mist,2014-06-01 07:00:00,1256
,291.86,0.0,0.0,1,Clear,sky is clear,2017-08-31 12:00:00,5568
,292.57,0.0,0.0,0,Clear,Sky is Clear,2016-06-16 23:00:00,1454
,261.19,0.0,0.0,1,Clear,sky is clear,2014-02-02 13:00:00,3795
,293.08,0.0,0.0,90,Rain,moderate rain,2018-06-18 07:00:00,6386
,267.63,0.0,0.0,64,Clouds,broken clouds,2013-12-19 03:00:00,367
,293.64,0.0,0.0,1,Clear,sky is clear,2015-08-21 23:00:00,1868
,272.63,0.0,0.0,90,Snow,heavy snow,2013-04-20 00:00:00,1190
,279.76,0.0,0.0,40,Clouds,scattered clouds,2012-11-02 16:00:00,6323
,296.36,0.0,0.0,1,Clear,sky is clear,2015-08-16 00:00:00,1489
,274.34,0.0,0.0,75,Clouds,broken clouds,2014-03-17 19:00:00,2958
,284.08,0.0,0.0,90,Rain,moderate rain,2018-05-11 19:00:00,3863
,294.76,0.0,0.0,1,Clear,sky is clear,2016-09-03 12:00:00,4312
,272.95,0.0,0.0,90,Clouds,overcast clouds,2016-03-18 06:00:00,5192
,298.61,0.0,0.0,90,Mist,mist,2018-07-04 10:00:00,1920
,270.09,0.0,0.0,90,Clouds,overcast clouds,2013-03-18 19:00:00,2661
,274.08,0.0,0.0,90,Mist,mist,2015-12-01 04:00:00,990
,301.41,0.0,0.0,56,Clouds,broken clouds,2013-08-25 12:00:00,4851
,294.82,0.0,0.0,40,Clouds,scattered clouds,2013-08-02 21:00:00,3441
,276.15,0.0,0.0,90,Rain,moderate rain,2017-03-24 06:00:00,5193
,291.96,0.0,0.0,1,Clear,sky is clear,2015-09-26 21:00:00,2944
,264.68,0.0,0.0,75,Clouds,broken clouds,2018-02-13 10:00:00,4423
,299.47,0.0,0.0,40,Clouds,scattered clouds,2014-07-23 14:00:00,5610
,274.02,0.0,0.0,90,Rain,moderate rain,2013-03-10 03:00:00,387
